ID;Question;Type;Range;Cardinality;Constraint/Rule;Visible/relevant if
d_OperatingSystem_0;Choose your OperatingSystem?;Enumeration;UbuntuLinux | WindowsXPHome | Windows8 | WindowsVista64bit | Windows7;1:1;"if !d_OperatingSystem_0.UbuntuLinux {
d_UbuntuLinux = false;
}
if d_OperatingSystem_0.WindowsVista64bit {
d_WindowsVista64bit = true;
}
if !d_OperatingSystem_0.Windows7 {
d_Windows7 = false;
}
if !d_OperatingSystem_0.WindowsVista64bit {
d_WindowsVista64bit = false;
}
if d_OperatingSystem_0.UbuntuLinux {
d_UbuntuLinux = true;
}
if d_OperatingSystem_0.Windows7 {
d_Windows7 = true;
}
if !d_OperatingSystem_0.Windows8 {
d_Windows8 = false;
}
if d_OperatingSystem_0.Windows8 {
d_Windows8 = true;
}
if d_OperatingSystem_0.WindowsXPHome {
d_WindowsXPHome = true;
}
if !d_OperatingSystem_0.WindowsXPHome {
d_WindowsXPHome = false;
}
";d_OperatingSystem
d_WindowsVista64bit;WindowsVista64bit?;Boolean;false | true;;"if (d_WindowsVista64bit) {
disAllow(d_ProductCategory_0.InspironLaptops);
}
if !d_WindowsVista64bit {
allow(d_ProductCategory_0.InspironLaptops);
}
if !d_WindowsVista64bit {
allow(d_ProductCategory_0.MiniNotebooks);
}
if (d_WindowsVista64bit) {
disAllow(d_ProductCategory_0.MiniNotebooks);
}
";false
d_WindowsXPHome;WindowsXPHome?;Boolean;false | true;;"if !d_WindowsXPHome {
allow(d_ProductCategory_0.Adamo);
}
if !d_WindowsXPHome {
allow(d_ProductCategory_0.XPSLaptops);
}
if !d_WindowsXPHome {
allow(d_ProductCategory_0.StudioXPSLaptops);
}
if (d_WindowsXPHome) {
disAllow(d_ProductCategory_0.XPSLaptops);
}
if (d_WindowsXPHome) {
disAllow(d_ProductCategory_0.StudioLaptops);
}
if !d_WindowsXPHome {
allow(d_ProductCategory_0.StudioLaptops);
}
if (d_WindowsXPHome) {
disAllow(d_ProductCategory_0.StudioXPSLaptops);
}
if (d_WindowsXPHome) {
disAllow(d_ProductCategory_0.InspironLaptops);
}
if !d_WindowsXPHome {
allow(d_ProductCategory_0.InspironLaptops);
}
if (d_WindowsXPHome) {
disAllow(d_ProductCategory_0.Adamo);
}
";false
d_UbuntuLinux;UbuntuLinux?;Boolean;false | true;;"if !d_UbuntuLinux {
allow(d_ProductCategory_0.StudioLaptops);
}
if !d_UbuntuLinux {
allow(d_ProductCategory_0.Adamo);
}
if !d_UbuntuLinux {
allow(d_ProductCategory_0.StudioXPSLaptops);
}
if (d_UbuntuLinux) {
disAllow(d_ProductCategory_0.Adamo);
}
if (d_UbuntuLinux) {
disAllow(d_ProductCategory_0.StudioLaptops);
}
if (d_UbuntuLinux) {
disAllow(d_ProductCategory_0.StudioXPSLaptops);
}
if !d_UbuntuLinux {
allow(d_ProductCategory_0.InspironLaptops);
}
if (d_UbuntuLinux) {
disAllow(d_ProductCategory_0.InspironLaptops);
}
if !d_UbuntuLinux {
allow(d_ProductCategory_0.XPSLaptops);
}
if (d_UbuntuLinux) {
disAllow(d_ProductCategory_0.XPSLaptops);
}
";false
d_Windows7;Windows7?;Boolean;false | true;;;false
d_Windows8;Windows8?;Boolean;false | true;;;false
d_HardDrive;HardDrive?;Boolean;false | true;;;(false && d_DellLaptops_Notebooks)
d_HardDrive_0;Choose your HardDrive?;Enumeration;a80GB | a160GB | a320GB | a120GB | a500GB | a250GB | a128GBSolidState;1:1;"if !d_HardDrive_0.a128GBSolidState {
d_a128GBSolidState = false;
}
if d_HardDrive_0.a128GBSolidState {
d_a128GBSolidState = true;
}
if d_HardDrive_0.a250GB {
d_a250GB = true;
}
if d_HardDrive_0.a320GB {
d_a320GB = true;
}
if !d_HardDrive_0.a250GB {
d_a250GB = false;
}
if !d_HardDrive_0.a160GB {
d_a160GB = false;
}
if d_HardDrive_0.a500GB {
d_a500GB = true;
}
if !d_HardDrive_0.a320GB {
d_a320GB = false;
}
if !d_HardDrive_0.a500GB {
d_a500GB = false;
}
if !d_HardDrive_0.a80GB {
d_a80GB = false;
}
if d_HardDrive_0.a80GB {
d_a80GB = true;
}
if d_HardDrive_0.a160GB {
d_a160GB = true;
}
if !d_HardDrive_0.a120GB {
d_a120GB = false;
}
if d_HardDrive_0.a120GB {
d_a120GB = true;
}
";d_HardDrive
d_a500GB;a500GB?;Boolean;false | true;;"if !d_a500GB {
allow(d_ProductCategory_0.MiniNotebooks);
}
if !d_a500GB {
allow(d_ProductCategory_0.Adamo);
}
if (d_a500GB) {
disAllow(d_ProductCategory_0.Adamo);
}
if (d_a500GB) {
disAllow(d_ProductCategory_0.MiniNotebooks);
}
";false
d_a320GB;a320GB?;Boolean;false | true;;"if !d_a320GB {
allow(d_ProductCategory_0.MiniNotebooks);
}
if !d_a320GB {
allow(d_ProductCategory_0.Adamo);
}
if (d_a320GB) {
disAllow(d_ProductCategory_0.Adamo);
}
if (d_a320GB) {
disAllow(d_ProductCategory_0.MiniNotebooks);
}
";false
d_a250GB;a250GB?;Boolean;false | true;;"if !d_a250GB {
allow(d_ProductCategory_0.MiniNotebooks);
}
if !d_a250GB {
allow(d_ProductCategory_0.Adamo);
}
if (d_a250GB) {
disAllow(d_ProductCategory_0.Adamo);
}
if (d_a250GB) {
disAllow(d_ProductCategory_0.MiniNotebooks);
}
if !d_a250GB {
allow(d_ProductCategory_0.StudioXPSLaptops);
}
if (d_a250GB) {
disAllow(d_ProductCategory_0.StudioXPSLaptops);
}
";false
d_a160GB;a160GB?;Boolean;false | true;;"if (d_a160GB) {
disAllow(d_ProductCategory_0.StudioLaptops);
}
if (d_a160GB) {
disAllow(d_ProductCategory_0.XPSLaptops);
}
if (d_a160GB) {
disAllow(d_ProductCategory_0.StudioXPSLaptops);
}
if !d_a160GB {
allow(d_ProductCategory_0.XPSLaptops);
}
if !d_a160GB {
allow(d_ProductCategory_0.StudioXPSLaptops);
}
if !d_a160GB {
allow(d_ProductCategory_0.StudioLaptops);
}
if (d_a160GB) {
disAllow(d_ProductCategory_0.Adamo);
}
if !d_a160GB {
allow(d_ProductCategory_0.Adamo);
}
";false
d_a128GBSolidState;a128GBSolidState?;Boolean;false | true;;"if (d_a128GBSolidState) {
disAllow(d_ProductCategory_0.InspironLaptops);
}
if !d_a128GBSolidState {
allow(d_ProductCategory_0.InspironLaptops);
}
if (d_a128GBSolidState) {
disAllow(d_ProductCategory_0.StudioLaptops);
}
if !d_a128GBSolidState {
allow(d_ProductCategory_0.StudioLaptops);
}
if !d_a128GBSolidState {
allow(d_ProductCategory_0.XPSLaptops);
}
if !d_a128GBSolidState {
allow(d_ProductCategory_0.StudioXPSLaptops);
}
if (d_a128GBSolidState) {
disAllow(d_ProductCategory_0.XPSLaptops);
}
if (d_a128GBSolidState) {
disAllow(d_ProductCategory_0.MiniNotebooks);
}
if (d_a128GBSolidState) {
disAllow(d_ProductCategory_0.StudioXPSLaptops);
}
if !d_a128GBSolidState {
allow(d_ProductCategory_0.MiniNotebooks);
}
";false
d_a120GB;a120GB?;Boolean;false | true;;"if (d_a120GB) {
disAllow(d_ProductCategory_0.XPSLaptops);
}
if !d_a120GB {
allow(d_ProductCategory_0.Adamo);
}
if (d_a120GB) {
disAllow(d_ProductCategory_0.StudioXPSLaptops);
}
if !d_a120GB {
allow(d_ProductCategory_0.XPSLaptops);
}
if (d_a120GB) {
disAllow(d_ProductCategory_0.Adamo);
}
if !d_a120GB {
allow(d_ProductCategory_0.StudioXPSLaptops);
}
if !d_a120GB {
allow(d_ProductCategory_0.StudioLaptops);
}
if (d_a120GB) {
disAllow(d_ProductCategory_0.InspironLaptops);
}
if (d_a120GB) {
disAllow(d_ProductCategory_0.StudioLaptops);
}
if !d_a120GB {
allow(d_ProductCategory_0.InspironLaptops);
}
";false
d_a80GB;a80GB?;Boolean;false | true;;"if (d_a80GB) {
disAllow(d_ProductCategory_0.XPSLaptops);
}
if (d_a80GB) {
disAllow(d_ProductCategory_0.Adamo);
}
if (d_a80GB) {
disAllow(d_ProductCategory_0.StudioXPSLaptops);
}
if !d_a80GB {
allow(d_ProductCategory_0.StudioLaptops);
}
if !d_a80GB {
allow(d_ProductCategory_0.Adamo);
}
if (d_a80GB) {
disAllow(d_ProductCategory_0.StudioLaptops);
}
if !d_a80GB {
allow(d_ProductCategory_0.StudioXPSLaptops);
}
if !d_a80GB {
allow(d_ProductCategory_0.InspironLaptops);
}
if (d_a80GB) {
disAllow(d_ProductCategory_0.InspironLaptops);
}
if !d_a80GB {
allow(d_ProductCategory_0.XPSLaptops);
}
";false
d_OpticalDrive;OpticalDrive?;Boolean;false | true;;"if (d_OpticalDrive) {
disAllow(d_OpticalDrive_0.None);
}
if !d_OpticalDrive {
d_OpticalDrive_0 = None;
}
if !d_OpticalDrive {
allow(d_OpticalDrive_0.None);
}
";d_DellLaptops_Notebooks
