ID;Question;Type;Range;Cardinality;Constraint/Rule;Visible/relevant if
d_CONFIG_HUSH;CONFIG_HUSH?;Boolean;false | true;;"if (!d_CONFIG_ASH && (!d_CONFIG_LASH && (!d_CONFIG_HUSH && !d_CONFIG_MSH))) {
d_CONFIG_FEATURE_SH_NOFORK = false;
}
if (!d_CONFIG_ASH_BUILTIN_TEST && (!d_CONFIG_HUSH && !d_CONFIG_TEST)) {
d_CONFIG_FEATURE_TEST_64 = false;
}
if (!d_CONFIG_ECHO && (!d_CONFIG_HUSH && !d_CONFIG_ASH_BUILTIN_ECHO)) {
d_CONFIG_FEATURE_FANCY_ECHO = false;
}
if (!d_CONFIG_HUSH && !d_CONFIG_ASH) {
d_CONFIG_SH_MATH_SUPPORT = false;
}
if (!d_CONFIG_ASH && (!d_CONFIG_LASH && (!d_CONFIG_HUSH && !d_CONFIG_MSH))) {
d_CONFIG_FEATURE_SH_STANDALONE = false;
}
if (!d_CONFIG_ASH && (!d_CONFIG_LASH && (!d_CONFIG_HUSH && !d_CONFIG_MSH))) {
d_CONFIG_FEATURE_SH_EXTRA_QUIET = false;
}
";d___Root__
d_CONFIG_FEATURE_EDITING_HISTORY;CONFIG_FEATURE_EDITING_HISTORY?;Boolean;false | true;;"if (d_CONFIG_FEATURE_EDITING_HISTORY) {
d_CONFIG_FEATURE_EDITING = true;
}
";d___Root__
d_CONFIG_FEATURE_IP_ADDRESS;CONFIG_FEATURE_IP_ADDRESS?;Boolean;false | true;;"if (!d_CONFIG_IP && !d_CONFIG_FEATURE_IP_ADDRESS) {
d_CONFIG_FEATURE_IFUPDOWN_IP_BUILTIN = false;
}
if (d_CONFIG_FEATURE_IP_SHORT_FORMS && d_CONFIG_FEATURE_IP_ADDRESS) {
d_CONFIG_IPADDR = true;
}
";d___Root__
d_CONFIG_FEATURE_IFUPDOWN_IP_BUILTIN;CONFIG_FEATURE_IFUPDOWN_IP_BUILTIN?;Boolean;false | true;;"if (d_CONFIG_FEATURE_IFUPDOWN_IP_BUILTIN) {
d_CONFIG_FEATURE_IFUPDOWN_IP = true;
}
if (d_CONFIG_FEATURE_IFUPDOWN_IP_BUILTIN && d_CONFIG_IP) {
d_CONFIG_FEATURE_IP_ROUTE = true;
}
if (d_CONFIG_FEATURE_IFUPDOWN_IP_BUILTIN) {
d_CONFIG_FEATURE_IP_LINK = true;
}
if (d_CONFIG_FEATURE_IFUPDOWN_IP_BUILTIN) {
d_CONFIG_FEATURE_IP_ADDRESS = true;
}
if (d_CONFIG_FEATURE_IFUPDOWN_IP_BUILTIN) {
d_CONFIG_IP = true;
}
if (!d_CONFIG_IP && !d_CONFIG_FEATURE_IFUPDOWN_IP_BUILTIN) {
d_CONFIG_FEATURE_IP_ROUTE = false;
}
if (d_CONFIG_FEATURE_IFUPDOWN_IP_BUILTIN) {
d_CONFIG_FEATURE_IP_ROUTE = true;
}
if (!d_CONFIG_IP && !d_CONFIG_FEATURE_IFUPDOWN_IP_BUILTIN) {
d_CONFIG_FEATURE_IP_LINK = false;
}
if (d_CONFIG_FEATURE_IFUPDOWN_IP_BUILTIN && d_CONFIG_IP) {
d_CONFIG_FEATURE_IP_LINK = true;
}
if (!d_CONFIG_IP && !d_CONFIG_FEATURE_IFUPDOWN_IP_BUILTIN) {
d_CONFIG_FEATURE_IP_ADDRESS = false;
}
if (d_CONFIG_FEATURE_IFUPDOWN_IP_BUILTIN && d_CONFIG_IP) {
d_CONFIG_FEATURE_IP_ADDRESS = true;
}
";d___Root__
d_CONFIG_FEATURE_LS_COLOR_IS_DEFAULT;CONFIG_FEATURE_LS_COLOR_IS_DEFAULT?;Boolean;false | true;;"if (d_CONFIG_FEATURE_LS_COLOR_IS_DEFAULT) {
d_CONFIG_FEATURE_LS_COLOR = true;
}
";d___Root__
d_CONFIG_FEATURE_LS_COLOR;CONFIG_FEATURE_LS_COLOR?;Boolean;false | true;;"if (d_CONFIG_FEATURE_LS_COLOR) {
d_CONFIG_LONG_OPTS = true;
}
if (d_CONFIG_FEATURE_LS_COLOR) {
d_CONFIG_LS = true;
}
";d___Root__
d_CONFIG_SELINUX;CONFIG_SELINUX?;Boolean;false | true;;"if (!d_CONFIG_SELINUX && !d_CONFIG_LONG_OPTS) {
d_CONFIG_FEATURE_RUNCON_LONG_OPTIONS = false;
}
if (!d_CONFIG_RUNCON && !d_CONFIG_SELINUX) {
d_CONFIG_FEATURE_RUNCON_LONG_OPTIONS = false;
}
if (!d_CONFIG_SELINUX && !d_CONFIG_LONG_OPTS) {
d_CONFIG_FEATURE_CHCON_LONG_OPTIONS = false;
}
if (!d_CONFIG_CHCON && !d_CONFIG_SELINUX) {
d_CONFIG_FEATURE_CHCON_LONG_OPTIONS = false;
}
";d___Root__
d_CONFIG_SELINUXENABLED;CONFIG_SELINUXENABLED?;Boolean;false | true;;"if (d_CONFIG_SELINUXENABLED) {
d_CONFIG_SELINUX = true;
}
";d___Root__
d_CONFIG_FEATURE_SH_IS_HUSH;CONFIG_FEATURE_SH_IS_HUSH?;Boolean;false | true;;"if (d_CONFIG_FEATURE_SH_IS_HUSH) {
d_CONFIG_FEATURE_SH_IS_ASH = false;
}
if (!d_CONFIG_FEATURE_SH_IS_NONE && !d_CONFIG_FEATURE_SH_IS_HUSH) {
d_CONFIG_FEATURE_SH_IS_ASH = true;
}
if (!d_CONFIG_FEATURE_SH_IS_ASH && !d_CONFIG_FEATURE_SH_IS_HUSH) {
d_CONFIG_FEATURE_SH_IS_NONE = true;
}
if (d_CONFIG_FEATURE_SH_IS_HUSH) {
d_CONFIG_HUSH = true;
}
if (d_CONFIG_FEATURE_SH_IS_HUSH) {
d_CONFIG_FEATURE_SH_IS_NONE = false;
}
";d___Root__
d_CONFIG_FEATURE_SH_IS_NONE;CONFIG_FEATURE_SH_IS_NONE?;Boolean;false | true;;"if (d_CONFIG_FEATURE_SH_IS_NONE) {
d_CONFIG_FEATURE_SH_IS_ASH = false;
}
if (!d_CONFIG_FEATURE_SH_IS_ASH && !d_CONFIG_FEATURE_SH_IS_NONE) {
d_CONFIG_FEATURE_SH_IS_HUSH = true;
}
if (!d_CONFIG_FEATURE_SH_IS_NONE && !d_CONFIG_FEATURE_SH_IS_HUSH) {
d_CONFIG_FEATURE_SH_IS_ASH = true;
}
if (d_CONFIG_FEATURE_SH_IS_NONE) {
d_CONFIG_FEATURE_SH_IS_HUSH = false;
}
";d___Root__
d_CONFIG_SENDMAIL;CONFIG_SENDMAIL?;Boolean;false | true;;"if (d_CONFIG_REFORMIME && d_CONFIG_SENDMAIL) {
d_CONFIG_FEATURE_MIME_CHARSET = true;
}
if (!d_CONFIG_SENDMAIL && (!d_CONFIG_MAKEMIME && !d_CONFIG_REFORMIME)) {
d_CONFIG_FEATURE_MIME_CHARSET = false;
}
if (d_CONFIG_MAKEMIME && d_CONFIG_SENDMAIL) {
d_CONFIG_FEATURE_MIME_CHARSET = true;
}
if (d_CONFIG_SENDMAIL) {
d_CONFIG_FEATURE_MIME_CHARSET = true;
}
";d___Root__
d_CONFIG_FEATURE_MIME_CHARSET;CONFIG_FEATURE_MIME_CHARSET?;Boolean;false | true;;;d___Root__
d_CONFIG_MAKEMIME;CONFIG_MAKEMIME?;Boolean;false | true;;"if (d_CONFIG_MAKEMIME) {
d_CONFIG_FEATURE_MIME_CHARSET = true;
}
if (!d_CONFIG_SENDMAIL && (!d_CONFIG_MAKEMIME && !d_CONFIG_REFORMIME)) {
d_CONFIG_FEATURE_MIME_CHARSET = false;
}
if (d_CONFIG_MAKEMIME && d_CONFIG_SENDMAIL) {
d_CONFIG_FEATURE_MIME_CHARSET = true;
}
if (d_CONFIG_MAKEMIME && d_CONFIG_REFORMIME) {
d_CONFIG_FEATURE_MIME_CHARSET = true;
}
";d___Root__
d_CONFIG_REFORMIME;CONFIG_REFORMIME?;Boolean;false | true;;"if (d_CONFIG_REFORMIME && d_CONFIG_SENDMAIL) {
d_CONFIG_FEATURE_MIME_CHARSET = true;
}
if (d_CONFIG_REFORMIME) {
d_CONFIG_FEATURE_MIME_CHARSET = true;
}
if (!d_CONFIG_SENDMAIL && (!d_CONFIG_MAKEMIME && !d_CONFIG_REFORMIME)) {
d_CONFIG_FEATURE_MIME_CHARSET = false;
}
if (d_CONFIG_MAKEMIME && d_CONFIG_REFORMIME) {
d_CONFIG_FEATURE_MIME_CHARSET = true;
}
";d___Root__
d_CONFIG_VI;CONFIG_VI?;Boolean;false | true;;"if (!d_CONFIG_AWK && !d_CONFIG_VI) {
d_CONFIG_FEATURE_ALLOW_EXEC = false;
}
if (d_CONFIG_VI) {
d_CONFIG_FEATURE_VI_MAX_LEN = true;
}
";d___Root__
d_CONFIG_FEATURE_VI_SEARCH;CONFIG_FEATURE_VI_SEARCH?;Boolean;false | true;;"if (d_CONFIG_FEATURE_VI_SEARCH) {
d_CONFIG_VI = true;
}
";d___Root__
d_CONFIG_FEATURE_IP_RULE;CONFIG_FEATURE_IP_RULE?;Boolean;false | true;;"if (d_CONFIG_FEATURE_IP_RULE && d_CONFIG_FEATURE_IP_SHORT_FORMS) {
d_CONFIG_IPRULE = true;
}
if (d_CONFIG_FEATURE_IP_RULE) {
d_CONFIG_IP = true;
}
";d___Root__
d_CONFIG_IP;CONFIG_IP?;Boolean;false | true;;"if (d_CONFIG_FEATURE_IFUPDOWN_IP_BUILTIN && d_CONFIG_IP) {
d_CONFIG_FEATURE_IP_ROUTE = true;
}
if (!d_CONFIG_IP && !d_CONFIG_FEATURE_IP_ROUTE) {
d_CONFIG_FEATURE_IFUPDOWN_IP_BUILTIN = false;
}
if (!d_CONFIG_IP && !d_CONFIG_FEATURE_IP_LINK) {
d_CONFIG_FEATURE_IFUPDOWN_IP_BUILTIN = false;
}
if (!d_CONFIG_IP && !d_CONFIG_FEATURE_IP_ADDRESS) {
d_CONFIG_FEATURE_IFUPDOWN_IP_BUILTIN = false;
}
if (!d_CONFIG_IP && !d_CONFIG_FEATURE_IFUPDOWN_IP_BUILTIN) {
d_CONFIG_FEATURE_IP_ROUTE = false;
}
if (!d_CONFIG_IP && !d_CONFIG_FEATURE_IFUPDOWN_IP_BUILTIN) {
d_CONFIG_FEATURE_IP_LINK = false;
}
if (d_CONFIG_FEATURE_IFUPDOWN_IP_BUILTIN && d_CONFIG_IP) {
d_CONFIG_FEATURE_IP_LINK = true;
}
if (!d_CONFIG_IP && !d_CONFIG_FEATURE_IFUPDOWN_IP_BUILTIN) {
d_CONFIG_FEATURE_IP_ADDRESS = false;
}
if (d_CONFIG_FEATURE_IFUPDOWN_IP_BUILTIN && d_CONFIG_IP) {
d_CONFIG_FEATURE_IP_ADDRESS = true;
}
";d___Root__
d_CONFIG_HUSH_LOCAL;CONFIG_HUSH_LOCAL?;Boolean;false | true;;"if (d_CONFIG_HUSH_LOCAL) {
d_CONFIG_HUSH_FUNCTIONS = true;
}
";d___Root__
d_CONFIG_HUSH_FUNCTIONS;CONFIG_HUSH_FUNCTIONS?;Boolean;false | true;;"if (d_CONFIG_HUSH_FUNCTIONS) {
d_CONFIG_HUSH = true;
}
";d___Root__
d_CONFIG_FEATURE_VOLUMEID_REISERFS;CONFIG_FEATURE_VOLUMEID_REISERFS?;Boolean;false | true;;"if (d_CONFIG_FEATURE_VOLUMEID_REISERFS) {
d_CONFIG_VOLUMEID = true;
}
";d___Root__
d_CONFIG_FEATURE_VI_DOT_CMD;CONFIG_FEATURE_VI_DOT_CMD?;Boolean;false | true;;"if (d_CONFIG_FEATURE_VI_DOT_CMD) {
d_CONFIG_VI = true;
}
";d___Root__
