ID;Question;Type;Range;Cardinality;Constraint/Rule;Visible/relevant if
d_DisableAllUnnecessaryAnimations;DisableAllUnnecessaryAnimations?;Boolean;false | true;;;false
d_SeeAsWell;SeeAsWell?;Boolean;false | true;;;d_UseTheComputerWithoutAScreen
d_AudioDevicesAndSoundThemes;AudioDevicesAndSoundThemes?;Boolean;false | true;;;d_SeeAsWell
d_OnlineSupportTechnologies;OnlineSupportTechnologies?;Boolean;false | true;;;d_SeeAsWell
d_OthersPrograms;OthersPrograms?;Boolean;false | true;;"if (d_OthersPrograms) {
d_ActivateJavaAccessBridge = true;
}
";d_UseTheComputerWithoutAScreen
d_ActivateJavaAccessBridge;ActivateJavaAccessBridge?;Boolean;false | true;;;(false && d_OthersPrograms)
d_ImproveTheReadabilityOfTheComputer;ImproveTheReadabilityOfTheComputer?;Boolean;false | true;;"if !d_ImproveTheReadabilityOfTheComputer {
d_ImproveTheReadabilityOfTheComputer_0 = None;
}
if !d_ImproveTheReadabilityOfTheComputer {
allow(d_ImproveTheReadabilityOfTheComputer_0.None);
}
if (d_ImproveTheReadabilityOfTheComputer) {
disAllow(d_ImproveTheReadabilityOfTheComputer_0.None);
}
";d_Accessibility
d_ImproveTheReadabilityOfTheComputer_0;Choose your ImproveTheReadabilityOfTheComputer?;Enumeration;EnchargeTheItemsDisplayOnTheScreen | None | MakeTheElementOnTheScreenEasierToSee | HighContrast;1:3;"if d_ImproveTheReadabilityOfTheComputer_0.HighContrast {
d_HighContrast = true;
}
if d_ImproveTheReadabilityOfTheComputer_0.MakeTheElementOnTheScreenEasierToSee {
d_MakeTheElementOnTheScreenEasierToSee = true;
}
if d_ImproveTheReadabilityOfTheComputer_0.EnchargeTheItemsDisplayOnTheScreen {
d_EnchargeTheItemsDisplayOnTheScreen = true;
}
";d_ImproveTheReadabilityOfTheComputer
d_MakeTheElementOnTheScreenEasierToSee;MakeTheElementOnTheScreenEasierToSee?;Boolean;false | true;;"if (d_MakeTheElementOnTheScreenEasierToSee) {
disAllow(d_MakeTheElementOnTheScreenEasierToSee_0.None);
}
if !d_MakeTheElementOnTheScreenEasierToSee {
d_MakeTheElementOnTheScreenEasierToSee_0 = None;
}
if !d_MakeTheElementOnTheScreenEasierToSee {
allow(d_MakeTheElementOnTheScreenEasierToSee_0.None);
}
";false
d_MakeTheElementOnTheScreenEasierToSee_0;Choose your MakeTheElementOnTheScreenEasierToSee?;Enumeration;None | RemoveBackgroundImages | AdjustTheColorAndTransparencyOfWindowsBorders | DisableAllUnnecessaryAnimations_ | MakeTheFocusRectangleThicker | AdjustTheDisplayEffect;1:5;"if d_MakeTheElementOnTheScreenEasierToSee_0.AdjustTheDisplayEffect {
d_AdjustTheDisplayEffect = true;
}
if d_MakeTheElementOnTheScreenEasierToSee_0.AdjustTheColorAndTransparencyOfWindowsBorders {
d_AdjustTheColorAndTransparencyOfWindowsBorders = true;
}
if d_MakeTheElementOnTheScreenEasierToSee_0.DisableAllUnnecessaryAnimations_ {
d_DisableAllUnnecessaryAnimations_ = true;
}
if d_MakeTheElementOnTheScreenEasierToSee_0.RemoveBackgroundImages {
d_RemoveBackgroundImages = true;
}
if d_MakeTheElementOnTheScreenEasierToSee_0.MakeTheFocusRectangleThicker {
d_MakeTheFocusRectangleThicker = true;
}
";d_MakeTheElementOnTheScreenEasierToSee
d_MakeTheFocusRectangleThicker;MakeTheFocusRectangleThicker?;Boolean;false | true;;;false
d_DisableAllUnnecessaryAnimations_;DisableAllUnnecessaryAnimations_?;Boolean;false | true;;;false
d_RemoveBackgroundImages;RemoveBackgroundImages?;Boolean;false | true;;;false
d_AdjustTheColorAndTransparencyOfWindowsBorders;AdjustTheColorAndTransparencyOfWindowsBorders?;Boolean;false | true;;;false
d_AdjustTheDisplayEffect;AdjustTheDisplayEffect?;Boolean;false | true;;;false
d_EnchargeTheItemsDisplayOnTheScreen;EnchargeTheItemsDisplayOnTheScreen?;Boolean;false | true;;"if (d_EnchargeTheItemsDisplayOnTheScreen) {
disAllow(d_EnchargeTheItemsDisplayOnTheScreen_0.None);
}
if !d_EnchargeTheItemsDisplayOnTheScreen {
d_EnchargeTheItemsDisplayOnTheScreen_0 = None;
}
if !d_EnchargeTheItemsDisplayOnTheScreen {
allow(d_EnchargeTheItemsDisplayOnTheScreen_0.None);
}
";false
d_EnchargeTheItemsDisplayOnTheScreen_0;Choose your EnchargeTheItemsDisplayOnTheScreen?;Enumeration;None | ChangeTheSizeOfTextAndIcons | ActivateMagnifyingGlass;1:2;"if d_EnchargeTheItemsDisplayOnTheScreen_0.ChangeTheSizeOfTextAndIcons {
d_ChangeTheSizeOfTextAndIcons = true;
}
if d_EnchargeTheItemsDisplayOnTheScreen_0.ActivateMagnifyingGlass {
d_ActivateMagnifyingGlass = true;
}
";d_EnchargeTheItemsDisplayOnTheScreen
d_ChangeTheSizeOfTextAndIcons;ChangeTheSizeOfTextAndIcons?;Boolean;false | true;;;false
d_ActivateMagnifyingGlass;ActivateMagnifyingGlass?;Boolean;false | true;;;false
d_HighContrast;HighContrast?;Boolean;false | true;;"if !d_HighContrast {
d_HighContrast_0 = None;
}
if !d_HighContrast {
allow(d_HighContrast_0.None);
}
if (d_HighContrast) {
disAllow(d_HighContrast_0.None);
}
";false
d_HighContrast_0;Choose your HighContrast?;Enumeration;None | ChooseAHighContrastSet | EnableOrDisableHighContrast;1:2;"if d_HighContrast_0.EnableOrDisableHighContrast {
d_EnableOrDisableHighContrast = true;
}
if d_HighContrast_0.ChooseAHighContrastSet {
d_ChooseAHighContrastSet = true;
}
";d_HighContrast
d_ChooseAHighContrastSet;ChooseAHighContrastSet?;Boolean;false | true;;;false
d_EnableOrDisableHighContrast;EnableOrDisableHighContrast?;Boolean;false | true;;;false
d_UseTheComputerWithoutAMouseOrKeyboard;UseTheComputerWithoutAMouseOrKeyboard?;Boolean;false | true;;"if !d_UseTheComputerWithoutAMouseOrKeyboard {
d_UseTheComputerWithoutAMouseOrKeyboard_0 = None;
}
if !d_UseTheComputerWithoutAMouseOrKeyboard {
allow(d_UseTheComputerWithoutAMouseOrKeyboard_0.None);
}
if (d_UseTheComputerWithoutAMouseOrKeyboard) {
disAllow(d_UseTheComputerWithoutAMouseOrKeyboard_0.None);
}
";d_Accessibility
d_UseTheComputerWithoutAMouseOrKeyboard_0;Choose your UseTheComputerWithoutAMouseOrKeyboard?;Enumeration;None | GrabUsingAPointingDevice | AvoidUsingMouseAndKeyboard;1:2;"if d_UseTheComputerWithoutAMouseOrKeyboard_0.GrabUsingAPointingDevice {
d_GrabUsingAPointingDevice = true;
}
if d_UseTheComputerWithoutAMouseOrKeyboard_0.AvoidUsingMouseAndKeyboard {
d_AvoidUsingMouseAndKeyboard = true;
}
";d_UseTheComputerWithoutAMouseOrKeyboard
d_GrabUsingAPointingDevice;GrabUsingAPointingDevice?;Boolean;false | true;;"if (d_GrabUsingAPointingDevice) {
d_UseVisualKeyboard = true;
}
";false
d_UseVisualKeyboard;UseVisualKeyboard?;Boolean;false | true;;;(false && d_GrabUsingAPointingDevice)
d_AvoidUsingMouseAndKeyboard;AvoidUsingMouseAndKeyboard?;Boolean;false | true;;"if !d_AvoidUsingMouseAndKeyboard {
d_AvoidUsingMouseAndKeyboard_0 = None;
}
if !d_AvoidUsingMouseAndKeyboard {
allow(d_AvoidUsingMouseAndKeyboard_0.None);
}
if (d_AvoidUsingMouseAndKeyboard) {
disAllow(d_AvoidUsingMouseAndKeyboard_0.None);
}
";false
d_AvoidUsingMouseAndKeyboard_0;Choose your AvoidUsingMouseAndKeyboard?;Enumeration;None | SpeakIntoAMicrophoneToControlComputer | UseVoiceRecognition;1:2;"if d_AvoidUsingMouseAndKeyboard_0.UseVoiceRecognition {
d_UseVoiceRecognition = true;
}
if d_AvoidUsingMouseAndKeyboard_0.SpeakIntoAMicrophoneToControlComputer {
d_SpeakIntoAMicrophoneToControlComputer = true;
}
";d_AvoidUsingMouseAndKeyboard
d_UseVoiceRecognition;UseVoiceRecognition?;Boolean;false | true;;;false
d_SpeakIntoAMicrophoneToControlComputer;SpeakIntoAMicrophoneToControlComputer?;Boolean;false | true;;;false
d_MakeTheMouseEasierToUse;MakeTheMouseEasierToUse?;Boolean;false | true;;;d_Accessibility
d_MousePointer;MousePointer?;Boolean;false | true;;"if (d_MousePointer) {
disAllow(d_MousePointer_0.None);
}
if !d_MousePointer {
d_MousePointer_0 = None;
}
if !d_MousePointer {
allow(d_MousePointer_0.None);
}
";d_MakeTheMouseEasierToUse
d_MousePointer_0;Choose your MousePointer?;Enumeration;LargeBlack | LargeInverted | None | LargerWhite | StandardWhite | LargerInverted | LargeWhite | LargerBlack | StandardBlack | StandardInverted;1:1;"if d_MousePointer_0.LargerBlack {
d_LargerBlack = true;
}
if !d_MousePointer_0.LargeInverted {
d_LargeInverted = false;
}
if d_MousePointer_0.StandardInverted {
d_StandardInverted = true;
}
if !d_MousePointer_0.LargerBlack {
d_LargerBlack = false;
}
if d_MousePointer_0.LargeInverted {
d_LargeInverted = true;
}
if d_MousePointer_0.StandardWhite {
d_StandardWhite = true;
}
if !d_MousePointer_0.StandardBlack {
d_StandardBlack = false;
}
if d_MousePointer_0.LargeBlack {
d_LargeBlack = true;
}
if !d_MousePointer_0.StandardWhite {
d_StandardWhite = false;
}
if d_MousePointer_0.StandardBlack {
d_StandardBlack = true;
}
if d_MousePointer_0.LargerInverted {
d_LargerInverted = true;
}
if !d_MousePointer_0.LargerInverted {
d_LargerInverted = false;
}
if !d_MousePointer_0.LargeBlack {
d_LargeBlack = false;
}
if !d_MousePointer_0.LargeWhite {
d_LargeWhite = false;
}
if !d_MousePointer_0.StandardInverted {
d_StandardInverted = false;
}
if d_MousePointer_0.LargerWhite {
d_LargerWhite = true;
}
if !d_MousePointer_0.LargerWhite {
d_LargerWhite = false;
}
if d_MousePointer_0.LargeWhite {
d_LargeWhite = true;
}
";d_MousePointer
d_StandardWhite;StandardWhite?;Boolean;false | true;;;false
d_StandardBlack;StandardBlack?;Boolean;false | true;;;false
d_StandardInverted;StandardInverted?;Boolean;false | true;;;false
d_LargeBlack;LargeBlack?;Boolean;false | true;;;false
d_LargeWhite;LargeWhite?;Boolean;false | true;;;false
d_LargerWhite;LargerWhite?;Boolean;false | true;;;false
d_LargerBlack;LargerBlack?;Boolean;false | true;;;false
d_LargeInverted;LargeInverted?;Boolean;false | true;;;false
d_LargerInverted;LargerInverted?;Boolean;false | true;;;false
d_ControlTheMouseWithTheKeyboard;ControlTheMouseWithTheKeyboard?;Boolean;false | true;;"if (d_ControlTheMouseWithTheKeyboard) {
disAllow(d_ControlTheMouseWithTheKeyboard_0.None);
}
if !d_ControlTheMouseWithTheKeyboard {
d_ControlTheMouseWithTheKeyboard_0 = None;
}
if !d_ControlTheMouseWithTheKeyboard {
allow(d_ControlTheMouseWithTheKeyboard_0.None);
}
";d_MakeTheMouseEasierToUse
d_ControlTheMouseWithTheKeyboard_0;Choose your ControlTheMouseWithTheKeyboard?;Enumeration;None | ConfigureMouseKeys | ActivateMouseKey;1:2;"if d_ControlTheMouseWithTheKeyboard_0.ConfigureMouseKeys {
d_ConfigureMouseKeys = true;
}
if d_ControlTheMouseWithTheKeyboard_0.ActivateMouseKey {
d_ActivateMouseKey = true;
}
";d_ControlTheMouseWithTheKeyboard
d_ConfigureMouseKeys;ConfigureMouseKeys?;Boolean;false | true;;;false
d_ActivateMouseKey;ActivateMouseKey?;Boolean;false | true;;;false
d_EasyToManageWindows;EasyToManageWindows?;Boolean;false | true;;"if (d_EasyToManageWindows) {
disAllow(d_EasyToManageWindows_0.None);
}
if !d_EasyToManageWindows {
d_EasyToManageWindows_0 = None;
}
if !d_EasyToManageWindows {
allow(d_EasyToManageWindows_0.None);
}
";d_MakeTheMouseEasierToUse
d_EasyToManageWindows_0;Choose your EasyToManageWindows?;Enumeration;None | PreventWindowsFromBeingAutomaticallyReorganized_ | ActivateAWindowsByClickingOnItWithTheMouse_;1:2;"if d_EasyToManageWindows_0.PreventWindowsFromBeingAutomaticallyReorganized_ {
d_PreventWindowsFromBeingAutomaticallyReorganized_ = true;
}
if d_EasyToManageWindows_0.ActivateAWindowsByClickingOnItWithTheMouse_ {
d_ActivateAWindowsByClickingOnItWithTheMouse_ = true;
}
";d_EasyToManageWindows
d_PreventWindowsFromBeingAutomaticallyReorganized_;PreventWindowsFromBeingAutomaticallyReorganized_?;Boolean;false | true;;;false
d_ActivateAWindowsByClickingOnItWithTheMouse_;ActivateAWindowsByClickingOnItWithTheMouse_?;Boolean;false | true;;;false
d_MouseSetting;MouseSetting?;Boolean;false | true;;;d_MakeTheMouseEasierToUse
d_MakeTheKeyboardEasierToUse;MakeTheKeyboardEasierToUse?;Boolean;false | true;;"if (d_MakeTheKeyboardEasierToUse) {
disAllow(d_MakeTheKeyboardEasierToUse_0.None);
}
if !d_MakeTheKeyboardEasierToUse {
d_MakeTheKeyboardEasierToUse_0 = None;
}
if !d_MakeTheKeyboardEasierToUse {
allow(d_MakeTheKeyboardEasierToUse_0.None);
}
";d_Accessibility
d_MakeTheKeyboardEasierToUse_0;Choose your MakeTheKeyboardEasierToUse?;Enumeration;None | MakeEntryEasier | SeeAsWell_ | MakeUsingKeyboardShortcutsEasier | EasyToManageWindows_ | ControlTheMouseWithTheKeyboard_;1:5;"if d_MakeTheKeyboardEasierToUse_0.MakeUsingKeyboardShortcutsEasier {
d_MakeUsingKeyboardShortcutsEasier = true;
}
if d_MakeTheKeyboardEasierToUse_0.SeeAsWell_ {
d_SeeAsWell_ = true;
}
if d_MakeTheKeyboardEasierToUse_0.EasyToManageWindows_ {
d_EasyToManageWindows_ = true;
}
if d_MakeTheKeyboardEasierToUse_0.ControlTheMouseWithTheKeyboard_ {
d_ControlTheMouseWithTheKeyboard_ = true;
}
if d_MakeTheKeyboardEasierToUse_0.MakeEntryEasier {
d_MakeEntryEasier = true;
}
";d_MakeTheKeyboardEasierToUse
d_ControlTheMouseWithTheKeyboard_;ControlTheMouseWithTheKeyboard_?;Boolean;false | true;;"if !d_ControlTheMouseWithTheKeyboard_ {
d_ControlTheMouseWithTheKeyboard__0 = None;
}
if !d_ControlTheMouseWithTheKeyboard_ {
allow(d_ControlTheMouseWithTheKeyboard__0.None);
}
if (d_ControlTheMouseWithTheKeyboard_) {
disAllow(d_ControlTheMouseWithTheKeyboard__0.None);
}
";false
d_ControlTheMouseWithTheKeyboard__0;Choose your ControlTheMouseWithTheKeyboard_?;Enumeration;ConfigureMouseKeys_ | None | ActivateMouseKey_;1:2;"if d_ControlTheMouseWithTheKeyboard__0.ConfigureMouseKeys_ {
d_ConfigureMouseKeys_ = true;
}
if d_ControlTheMouseWithTheKeyboard__0.ActivateMouseKey_ {
d_ActivateMouseKey_ = true;
}
";d_ControlTheMouseWithTheKeyboard_
d_ActivateMouseKey_;ActivateMouseKey_?;Boolean;false | true;;;false
d_ConfigureMouseKeys_;ConfigureMouseKeys_?;Boolean;false | true;;;false
d_SeeAsWell_;SeeAsWell_?;Boolean;false | true;;"if !d_SeeAsWell_ {
d_SeeAsWell__0 = None;
}
if !d_SeeAsWell_ {
allow(d_SeeAsWell__0.None);
}
if (d_SeeAsWell_) {
disAllow(d_SeeAsWell__0.None);
}
";false
d_SeeAsWell__0;Choose your SeeAsWell_?;Enumeration;None | AddADvorakKeyboard | KeyboardSetting;1:2;"if d_SeeAsWell__0.AddADvorakKeyboard {
d_AddADvorakKeyboard = true;
}
if d_SeeAsWell__0.KeyboardSetting {
d_KeyboardSetting = true;
}
";d_SeeAsWell_
d_AddADvorakKeyboard;AddADvorakKeyboard?;Boolean;false | true;;;false
d_KeyboardSetting;KeyboardSetting?;Boolean;false | true;;;false
d_MakeUsingKeyboardShortcutsEasier;MakeUsingKeyboardShortcutsEasier?;Boolean;false | true;;"if (d_MakeUsingKeyboardShortcutsEasier) {
d_HighlightKeyboardShortcutsAndHotkeys = true;
}
";false
d_HighlightKeyboardShortcutsAndHotkeys;HighlightKeyboardShortcutsAndHotkeys?;Boolean;false | true;;;(false && d_MakeUsingKeyboardShortcutsEasier)
d_MakeEntryEasier;MakeEntryEasier?;Boolean;false | true;;"if (d_MakeEntryEasier) {
disAllow(d_MakeEntryEasier_0.None);
}
if !d_MakeEntryEasier {
d_MakeEntryEasier_0 = None;
}
if !d_MakeEntryEasier {
allow(d_MakeEntryEasier_0.None);
}
";false
d_MakeEntryEasier_0;Choose your MakeEntryEasier?;Enumeration;None | ActivateTheToggleKeys | ConfigureTheRetentiveKeys | ActivateTheRetentiveKeys | ConfigureTheFilterKeys | ActivateTheFilterKeys;1:5;"if d_MakeEntryEasier_0.ConfigureTheFilterKeys {
d_ConfigureTheFilterKeys = true;
}
if d_MakeEntryEasier_0.ConfigureTheRetentiveKeys {
d_ConfigureTheRetentiveKeys = true;
}
if d_MakeEntryEasier_0.ActivateTheToggleKeys {
d_ActivateTheToggleKeys = true;
}
if d_MakeEntryEasier_0.ActivateTheRetentiveKeys {
d_ActivateTheRetentiveKeys = true;
}
if d_MakeEntryEasier_0.ActivateTheFilterKeys {
d_ActivateTheFilterKeys = true;
}
";d_MakeEntryEasier
d_ActivateTheFilterKeys;ActivateTheFilterKeys?;Boolean;false | true;;;false
d_ConfigureTheFilterKeys;ConfigureTheFilterKeys?;Boolean;false | true;;;false
d_ConfigureTheRetentiveKeys;ConfigureTheRetentiveKeys?;Boolean;false | true;;;false
d_ActivateTheRetentiveKeys;ActivateTheRetentiveKeys?;Boolean;false | true;;;false
d_ActivateTheToggleKeys;ActivateTheToggleKeys?;Boolean;false | true;;;false
d_EasyToManageWindows_;EasyToManageWindows_?;Boolean;false | true;;"if (d_EasyToManageWindows_) {
d_PreventWindowsFromBeingAutomaticallyReorganized__ = true;
}
";false
d_PreventWindowsFromBeingAutomaticallyReorganized__;PreventWindowsFromBeingAutomaticallyReorganized__?;Boolean;false | true;;;(false && d_EasyToManageWindows_)
d_ReplaceSoundByOtherWrittenOrVisualMethods;ReplaceSoundByOtherWrittenOrVisualMethods?;Boolean;false | true;;"if !d_ReplaceSoundByOtherWrittenOrVisualMethods {
d_ReplaceSoundByOtherWrittenOrVisualMethods_0 = None;
}
if !d_ReplaceSoundByOtherWrittenOrVisualMethods {
allow(d_ReplaceSoundByOtherWrittenOrVisualMethods_0.None);
}
if (d_ReplaceSoundByOtherWrittenOrVisualMethods) {
disAllow(d_ReplaceSoundByOtherWrittenOrVisualMethods_0.None);
}
";d_Accessibility
d_ReplaceSoundByOtherWrittenOrVisualMethods_0;Choose your ReplaceSoundByOtherWrittenOrVisualMethods?;Enumeration;None | AudioDevicesAndSoundThemes_ | ActivateSubtilesForSpokenDialogue | ChooseAVisualWarning;1:3;"if d_ReplaceSoundByOtherWrittenOrVisualMethods_0.AudioDevicesAndSoundThemes_ {
d_AudioDevicesAndSoundThemes_ = true;
}
if d_ReplaceSoundByOtherWrittenOrVisualMethods_0.ActivateSubtilesForSpokenDialogue {
d_ActivateSubtilesForSpokenDialogue = true;
}
if d_ReplaceSoundByOtherWrittenOrVisualMethods_0.ChooseAVisualWarning {
d_ChooseAVisualWarning = true;
}
";d_ReplaceSoundByOtherWrittenOrVisualMethods
d_ChooseAVisualWarning;ChooseAVisualWarning?;Boolean;false | true;;"if !d_ChooseAVisualWarning {
d_ChooseAVisualWarning_0 = None;
}
if !d_ChooseAVisualWarning {
allow(d_ChooseAVisualWarning_0.None);
}
if (d_ChooseAVisualWarning) {
disAllow(d_ChooseAVisualWarning_0.None);
}
";false
d_ChooseAVisualWarning_0;Choose your ChooseAVisualWarning?;Enumeration;None | FlashTheActiveLegendeBar | MakeTheDesktopBlink | FlashTheActiveWindows | Nothing;1:1;"if !d_ChooseAVisualWarning_0.FlashTheActiveWindows {
d_FlashTheActiveWindows = false;
}
if d_ChooseAVisualWarning_0.FlashTheActiveWindows {
d_FlashTheActiveWindows = true;
}
if d_ChooseAVisualWarning_0.Nothing {
d_Nothing = true;
}
if !d_ChooseAVisualWarning_0.FlashTheActiveLegendeBar {
d_FlashTheActiveLegendeBar = false;
}
if !d_ChooseAVisualWarning_0.Nothing {
d_Nothing = false;
}
if d_ChooseAVisualWarning_0.FlashTheActiveLegendeBar {
d_FlashTheActiveLegendeBar = true;
}
if !d_ChooseAVisualWarning_0.MakeTheDesktopBlink {
d_MakeTheDesktopBlink = false;
}
if d_ChooseAVisualWarning_0.MakeTheDesktopBlink {
d_MakeTheDesktopBlink = true;
}
";d_ChooseAVisualWarning
d_Nothing;Nothing?;Boolean;false | true;;;false
d_FlashTheActiveLegendeBar;FlashTheActiveLegendeBar?;Boolean;false | true;;;false
d_MakeTheDesktopBlink;MakeTheDesktopBlink?;Boolean;false | true;;;false
d_FlashTheActiveWindows;FlashTheActiveWindows?;Boolean;false | true;;;false
d_ActivateSubtilesForSpokenDialogue;ActivateSubtilesForSpokenDialogue?;Boolean;false | true;;;false
d_AudioDevicesAndSoundThemes_;AudioDevicesAndSoundThemes_?;Boolean;false | true;;;false
d_MakingTasksEasierToAccomplish;MakingTasksEasierToAccomplish?;Boolean;false | true;;;d_Accessibility
