ID;Question;Type;Range;Cardinality;Constraint/Rule;Visible/relevant if
d_Microsoftazure_1_0;Choose your Microsoftazure_1?;Enumeration;None | DataLakeStore | SQLDW;1:1;"if !d_Microsoftazure_1_0.SQLDW {
d_SQLDW = false;
}
if d_Microsoftazure_1_0.SQLDW {
d_SQLDW = true;
}
if !d_Microsoftazure_1_0.DataLakeStore {
d_DataLakeStore = false;
}
if d_Microsoftazure_1_0.DataLakeStore {
d_DataLakeStore = true;
}
";d_Microsoftazure_1
d_SQLDW;SQLDW?;Boolean;false | true;;;false
d_DataLakeStore;DataLakeStore?;Boolean;false | true;;;false
d_Googlecloud_2;Googlecloud_2?;Boolean;false | true;;"if (d_Googlecloud_2) {
disAllow(d_Googlecloud_2_0.None);
}
if !d_Googlecloud_2 {
d_Googlecloud_2_0 = None;
}
if !d_Googlecloud_2 {
allow(d_Googlecloud_2_0.None);
}
";false
d_Googlecloud_2_0;Choose your Googlecloud_2?;Enumeration;Bigtable | None | Datastore | Bigquery;1:1;"if d_Googlecloud_2_0.Bigquery {
d_Bigquery = true;
}
if d_Googlecloud_2_0.Bigtable {
d_Bigtable = true;
}
if !d_Googlecloud_2_0.Bigquery {
d_Bigquery = false;
}
if !d_Googlecloud_2_0.Bigtable {
d_Bigtable = false;
}
if d_Googlecloud_2_0.Datastore {
d_Datastore = true;
}
if !d_Googlecloud_2_0.Datastore {
d_Datastore = false;
}
";d_Googlecloud_2
d_Bigtable;Bigtable?;Boolean;false | true;;;false
d_Datastore;Datastore?;Boolean;false | true;;;false
d_Bigquery;Bigquery?;Boolean;false | true;;;false
d_Processing;Processing?;Boolean;false | true;;;(false && d_Cloud)
d_Processing_0;Choose your Processing?;Enumeration;Microsoftazure_2 | AWS_3 | Googlecloud_3;1:1;"if !d_Processing_0.Microsoftazure_2 {
d_Microsoftazure_2 = false;
}
if d_Processing_0.Googlecloud_3 {
d_Googlecloud_3 = true;
}
if d_Processing_0.Microsoftazure_2 {
d_Microsoftazure_2 = true;
}
if !d_Processing_0.Googlecloud_3 {
d_Googlecloud_3 = false;
}
if d_Processing_0.AWS_3 {
d_AWS_3 = true;
}
if !d_Processing_0.AWS_3 {
d_AWS_3 = false;
}
";d_Processing
d_AWS_3;AWS_3?;Boolean;false | true;;"if (d_AWS_3) {
disAllow(d_AWS_3_0.None);
}
if !d_AWS_3 {
d_AWS_3_0 = None;
}
if !d_AWS_3 {
allow(d_AWS_3_0.None);
}
";false
d_AWS_3_0;Choose your AWS_3?;Enumeration;None | Datapipeline | EMR | Kinesis;1:1;"if d_AWS_3_0.EMR {
d_EMR = true;
}
if !d_AWS_3_0.EMR {
d_EMR = false;
}
if d_AWS_3_0.Kinesis {
d_Kinesis = true;
}
if d_AWS_3_0.Datapipeline {
d_Datapipeline = true;
}
if !d_AWS_3_0.Datapipeline {
d_Datapipeline = false;
}
if !d_AWS_3_0.Kinesis {
d_Kinesis = false;
}
";d_AWS_3
d_Datapipeline;Datapipeline?;Boolean;false | true;;;false
d_Kinesis;Kinesis?;Boolean;false | true;;;false
d_EMR;EMR?;Boolean;false | true;;;false
d_Microsoftazure_2;Microsoftazure_2?;Boolean;false | true;;"if !d_Microsoftazure_2 {
d_Microsoftazure_2_0 = None;
}
if !d_Microsoftazure_2 {
allow(d_Microsoftazure_2_0.None);
}
if (d_Microsoftazure_2) {
disAllow(d_Microsoftazure_2_0.None);
}
";false
d_Microsoftazure_2_0;Choose your Microsoftazure_2?;Enumeration;Streamanalytics | None | HDInsight;1:1;"if !d_Microsoftazure_2_0.HDInsight {
d_HDInsight = false;
}
if d_Microsoftazure_2_0.HDInsight {
d_HDInsight = true;
}
if d_Microsoftazure_2_0.Streamanalytics {
d_Streamanalytics = true;
}
if !d_Microsoftazure_2_0.Streamanalytics {
d_Streamanalytics = false;
}
";d_Microsoftazure_2
d_Streamanalytics;Streamanalytics?;Boolean;false | true;;;false
d_HDInsight;HDInsight?;Boolean;false | true;;;false
d_Googlecloud_3;Googlecloud_3?;Boolean;false | true;;"if !d_Googlecloud_3 {
d_Googlecloud_3_0 = None;
}
if !d_Googlecloud_3 {
allow(d_Googlecloud_3_0.None);
}
if (d_Googlecloud_3) {
disAllow(d_Googlecloud_3_0.None);
}
";false
d_Googlecloud_3_0;Choose your Googlecloud_3?;Enumeration;Dataflow | None | Dataproc | Pub_sub;1:1;"if !d_Googlecloud_3_0.Dataproc {
d_Dataproc = false;
}
if d_Googlecloud_3_0.Dataproc {
d_Dataproc = true;
}
if !d_Googlecloud_3_0.Dataflow {
d_Dataflow = false;
}
if d_Googlecloud_3_0.Dataflow {
d_Dataflow = true;
}
if !d_Googlecloud_3_0.Pub_sub {
d_Pub_sub = false;
}
if d_Googlecloud_3_0.Pub_sub {
d_Pub_sub = true;
}
";d_Googlecloud_3
d_Dataproc;Dataproc?;Boolean;false | true;;;false
d_Dataflow;Dataflow?;Boolean;false | true;;;false
d_Pub_sub;Pub_sub?;Boolean;false | true;;;false
d_Intelligence;Intelligence?;Boolean;false | true;;;(false && d_Cloud)
d_Intelligence_0;Choose your Intelligence?;Enumeration;Googlecloud_4 | Microsoftazure_3 | AWS_4;1:1;"if d_Intelligence_0.Googlecloud_4 {
d_Googlecloud_4 = true;
}
if !d_Intelligence_0.Googlecloud_4 {
d_Googlecloud_4 = false;
}
if !d_Intelligence_0.AWS_4 {
d_AWS_4 = false;
}
if d_Intelligence_0.AWS_4 {
d_AWS_4 = true;
}
if d_Intelligence_0.Microsoftazure_3 {
d_Microsoftazure_3 = true;
}
if !d_Intelligence_0.Microsoftazure_3 {
d_Microsoftazure_3 = false;
}
";d_Intelligence
d_AWS_4;AWS_4?;Boolean;false | true;;"if !d_AWS_4 {
d_AWS_4_0 = None;
}
if !d_AWS_4 {
allow(d_AWS_4_0.None);
}
if (d_AWS_4) {
disAllow(d_AWS_4_0.None);
}
";false
d_AWS_4_0;Choose your AWS_4?;Enumeration;None | Machinelearning | Quicksight;1:1;"if d_AWS_4_0.Machinelearning {
d_Machinelearning = true;
}
if !d_AWS_4_0.Quicksight {
d_Quicksight = false;
}
if d_AWS_4_0.Quicksight {
d_Quicksight = true;
}
if !d_AWS_4_0.Machinelearning {
d_Machinelearning = false;
}
";d_AWS_4
d_Machinelearning;Machinelearning?;Boolean;false | true;;;false
d_Quicksight;Quicksight?;Boolean;false | true;;;false
d_Microsoftazure_3;Microsoftazure_3?;Boolean;false | true;;"if (d_Microsoftazure_3) {
disAllow(d_Microsoftazure_3_0.None);
}
if !d_Microsoftazure_3 {
d_Microsoftazure_3_0 = None;
}
if !d_Microsoftazure_3 {
allow(d_Microsoftazure_3_0.None);
}
";false
d_Microsoftazure_3_0;Choose your Microsoftazure_3?;Enumeration;None | Machinelearning_1 | Cognitiveservices;1:1;"if d_Microsoftazure_3_0.Cognitiveservices {
d_Cognitiveservices = true;
}
if !d_Microsoftazure_3_0.Machinelearning_1 {
d_Machinelearning_1 = false;
}
if d_Microsoftazure_3_0.Machinelearning_1 {
d_Machinelearning_1 = true;
}
if !d_Microsoftazure_3_0.Cognitiveservices {
d_Cognitiveservices = false;
}
";d_Microsoftazure_3
d_Cognitiveservices;Cognitiveservices?;Boolean;false | true;;;false
d_Machinelearning_1;Machinelearning_1?;Boolean;false | true;;;false
d_Googlecloud_4;Googlecloud_4?;Boolean;false | true;;"if !d_Googlecloud_4 {
d_Googlecloud_4_0 = None;
}
if !d_Googlecloud_4 {
allow(d_Googlecloud_4_0.None);
}
if (d_Googlecloud_4) {
disAllow(d_Googlecloud_4_0.None);
}
";false
d_Googlecloud_4_0;Choose your Googlecloud_4?;Enumeration;None | Machinelearning_2 | NaturallanguageAPI | Datalab;1:1;"if !d_Googlecloud_4_0.Datalab {
d_Datalab = false;
}
if d_Googlecloud_4_0.NaturallanguageAPI {
d_NaturallanguageAPI = true;
}
if d_Googlecloud_4_0.Machinelearning_2 {
d_Machinelearning_2 = true;
}
if d_Googlecloud_4_0.Datalab {
d_Datalab = true;
}
if !d_Googlecloud_4_0.NaturallanguageAPI {
d_NaturallanguageAPI = false;
}
if !d_Googlecloud_4_0.Machinelearning_2 {
d_Machinelearning_2 = false;
}
";d_Googlecloud_4
d_NaturallanguageAPI;NaturallanguageAPI?;Boolean;false | true;;;false
d_Machinelearning_2;Machinelearning_2?;Boolean;false | true;;;false
d_Datalab;Datalab?;Boolean;false | true;;;false
d_Onpremise;Onpremise?;Boolean;false | true;;"if (d_Onpremise) {
d_Technologies = true;
}
if (d_Onpremise) {
d_Services = true;
}
";d_Storage
d_Services;Services?;Boolean;false | true;;;(false && d_Onpremise)
d_Services_0;Choose your Services?;Enumeration;Installation | Fileserver | Backupandreplication | Migration | Certifyingentitites | Cluster;1:6;"if d_Services_0.Backupandreplication {
d_Backupandreplication = true;
}
if d_Services_0.Installation {
d_Installation = true;
}
if d_Services_0.Cluster {
d_Cluster = true;
}
if d_Services_0.Certifyingentitites {
d_Certifyingentitites = true;
}
if d_Services_0.Migration {
d_Migration = true;
}
if d_Services_0.Fileserver {
d_Fileserver = true;
}
";d_Services
d_Installation;Installation?;Boolean;false | true;;;false
d_Migration;Migration?;Boolean;false | true;;;false
d_Cluster;Cluster?;Boolean;false | true;;;false
d_Fileserver;Fileserver?;Boolean;false | true;;;false
d_Certifyingentitites;Certifyingentitites?;Boolean;false | true;;;false
d_Backupandreplication;Backupandreplication?;Boolean;false | true;;;false
d_Technologies;Technologies?;Boolean;false | true;;;(false && d_Onpremise)
d_Technologies_0;Choose your Technologies?;Enumeration;Exchange | MicrosoftActiveDirectory | Windowsserver | Veeam | SAPbusinessone | Sharepoint;1:1;"if d_Technologies_0.Windowsserver {
d_Windowsserver = true;
}
if !d_Technologies_0.Windowsserver {
d_Windowsserver = false;
}
if d_Technologies_0.Sharepoint {
d_Sharepoint = true;
}
if !d_Technologies_0.Veeam {
d_Veeam = false;
}
if !d_Technologies_0.Sharepoint {
d_Sharepoint = false;
}
if d_Technologies_0.Veeam {
d_Veeam = true;
}
if !d_Technologies_0.MicrosoftActiveDirectory {
d_MicrosoftActiveDirectory = false;
}
if d_Technologies_0.MicrosoftActiveDirectory {
d_MicrosoftActiveDirectory = true;
}
if d_Technologies_0.Exchange {
d_Exchange = true;
}
if !d_Technologies_0.Exchange {
d_Exchange = false;
}
if d_Technologies_0.SAPbusinessone {
d_SAPbusinessone = true;
}
if !d_Technologies_0.SAPbusinessone {
d_SAPbusinessone = false;
}
";d_Technologies
d_Windowsserver;Windowsserver?;Boolean;false | true;;;false
d_MicrosoftActiveDirectory;MicrosoftActiveDirectory?;Boolean;false | true;;;false
d_Exchange;Exchange?;Boolean;false | true;;;false
d_Sharepoint;Sharepoint?;Boolean;false | true;;;false
d_SAPbusinessone;SAPbusinessone?;Boolean;false | true;;;false
d_Veeam;Veeam?;Boolean;false | true;;;false
d_Data;Data?;Boolean;false | true;;"if (d_Data) {
d_Mobility = true;
}
if (d_Data) {
d_Category = true;
}
if (d_Data) {
d_Processing_2 = true;
}
if (d_Data) {
d_Sources = true;
}
";(false && d_Infraestructure)
d_Sources;Sources?;Boolean;false | true;;;(false && d_Data)
d_Sources_0;Choose your Sources?;Enumeration;Hardware | Software;1:1;"if d_Sources_0.Hardware {
d_Hardware = true;
}
if d_Sources_0.Software {
d_Software = true;
}
if !d_Sources_0.Software {
d_Software = false;
}
if !d_Sources_0.Hardware {
d_Hardware = false;
}
";d_Sources
d_Hardware;Hardware?;Boolean;false | true;;;false
d_Software;Software?;Boolean;false | true;;;false
d_Mobility;Mobility?;Boolean;false | true;;;(false && d_Data)
d_Mobility_0;Choose your Mobility?;Enumeration;Streaming | Hybrid_1 | Batch_1;1:1;"if !d_Mobility_0.Streaming {
d_Streaming = false;
}
if d_Mobility_0.Streaming {
d_Streaming = true;
}
if d_Mobility_0.Hybrid_1 {
d_Hybrid_1 = true;
}
if !d_Mobility_0.Hybrid_1 {
d_Hybrid_1 = false;
}
if d_Mobility_0.Batch_1 {
d_Batch_1 = true;
}
if !d_Mobility_0.Batch_1 {
d_Batch_1 = false;
}
";d_Mobility
d_Batch_1;Batch_1?;Boolean;false | true;;;false
d_Streaming;Streaming?;Boolean;false | true;;;false
d_Hybrid_1;Hybrid_1?;Boolean;false | true;;;false
d_Processing_2;Processing_2?;Boolean;false | true;;;(false && d_Data)
d_Processing_2_0;Choose your Processing_2?;Enumeration;Raw | Processed | Analyzed;1:1;"if d_Processing_2_0.Raw {
d_Raw = true;
}
if !d_Processing_2_0.Raw {
d_Raw = false;
}
if d_Processing_2_0.Analyzed {
d_Analyzed = true;
}
if !d_Processing_2_0.Analyzed {
d_Analyzed = false;
}
if !d_Processing_2_0.Processed {
d_Processed = false;
}
if d_Processing_2_0.Processed {
d_Processed = true;
}
";d_Processing_2
d_Raw;Raw?;Boolean;false | true;;;false
d_Processed;Processed?;Boolean;false | true;;;false
d_Analyzed;Analyzed?;Boolean;false | true;;;false
d_Security;Security?;Boolean;false | true;;"if !d_Security {
d_Security_0 = None;
}
if !d_Security {
allow(d_Security_0.None);
}
if (d_Security) {
disAllow(d_Security_0.None);
}
";d_Data
d_Security_0;Choose your Security?;Enumeration;Untrusted | None | Trusted;1:1;"if !d_Security_0.Untrusted {
d_Untrusted = false;
}
if d_Security_0.Untrusted {
d_Untrusted = true;
}
if d_Security_0.Trusted {
d_Trusted = true;
}
if !d_Security_0.Trusted {
d_Trusted = false;
}
";d_Security
d_Trusted;Trusted?;Boolean;false | true;;;false
d_Untrusted;Untrusted?;Boolean;false | true;;;false
d_Category;Category?;Boolean;false | true;;;(false && d_Data)
d_Category_0;Choose your Category?;Enumeration;Nonstructured | Structured | Semistructured;1:1;"if !d_Category_0.Semistructured {
d_Semistructured = false;
}
if !d_Category_0.Nonstructured {
d_Nonstructured = false;
}
if d_Category_0.Nonstructured {
d_Nonstructured = true;
}
if d_Category_0.Semistructured {
d_Semistructured = true;
}
if d_Category_0.Structured {
d_Structured = true;
}
if !d_Category_0.Structured {
d_Structured = false;
}
";d_Category
d_Structured;Structured?;Boolean;false | true;;"if (d_Structured) {
d_Generation = true;
}
if (d_Structured) {
d_Modality = true;
}
";false
d_Modality;Modality?;Boolean;false | true;;"if (d_Modality) {
d_Text = true;
}
";(false && d_Structured)
d_Text;Text?;Boolean;false | true;;;(false && d_Modality)
d_Semanticanalysis;Semanticanalysis?;Boolean;false | true;;;d_Text
d_Emotionanalysis;Emotionanalysis?;Boolean;false | true;;;d_Text
d_Multimediaanalysis;Multimediaanalysis?;Boolean;false | true;;;d_Text
d_Generation;Generation?;Boolean;false | true;;;(false && d_Structured)
d_Created;Created?;Boolean;false | true;;;d_Generation
d_Provoked;Provoked?;Boolean;false | true;;;d_Generation
d_Transactiondriven;Transactiondriven?;Boolean;false | true;;;d_Generation
d_Compiled;Compiled?;Boolean;false | true;;;d_Generation
d_Experimental;Experimental?;Boolean;false | true;;;d_Generation
d_Nonstructured;Nonstructured?;Boolean;false | true;;"if (d_Nonstructured) {
d_Generation_1 = true;
}
if (d_Nonstructured) {
d_Modality_2 = true;
}
";false
d_Modality_2;Modality_2?;Boolean;false | true;;;(false && d_Nonstructured)
d_Modality_2_0;Choose your Modality_2?;Enumeration;PDF | Textprocessingfiles | Digitalimages | Email | Spreadsheets | Publications | Video | Audio;1:1;"if !d_Modality_2_0.Digitalimages {
d_Digitalimages = false;
}
if d_Modality_2_0.Digitalimages {
d_Digitalimages = true;
}
if d_Modality_2_0.Spreadsheets {
d_Spreadsheets = true;
}
if d_Modality_2_0.Video {
d_Video = true;
}
if !d_Modality_2_0.Spreadsheets {
d_Spreadsheets = false;
}
if !d_Modality_2_0.Video {
d_Video = false;
}
if d_Modality_2_0.Audio {
d_Audio = true;
}
if d_Modality_2_0.PDF {
d_PDF = true;
}
if !d_Modality_2_0.PDF {
d_PDF = false;
}
if !d_Modality_2_0.Publications {
d_Publications = false;
}
if d_Modality_2_0.Textprocessingfiles {
d_Textprocessingfiles = true;
}
if d_Modality_2_0.Publications {
d_Publications = true;
}
if !d_Modality_2_0.Textprocessingfiles {
d_Textprocessingfiles = false;
}
if !d_Modality_2_0.Audio {
d_Audio = false;
}
if d_Modality_2_0.Email {
d_Email = true;
}
if !d_Modality_2_0.Email {
d_Email = false;
}
";d_Modality_2
d_Email;Email?;Boolean;false | true;;;false
d_Textprocessingfiles;Textprocessingfiles?;Boolean;false | true;;;false
d_PDF;PDF?;Boolean;false | true;;;false
d_Spreadsheets;Spreadsheets?;Boolean;false | true;;;false
d_Digitalimages;Digitalimages?;Boolean;false | true;;;false
d_Semanticanalysis_1;Semanticanalysis_1?;Boolean;false | true;;;d_Digitalimages
d_Emotionanalysis_1;Emotionanalysis_1?;Boolean;false | true;;;d_Digitalimages
d_Multimediaanalysis_1;Multimediaanalysis_1?;Boolean;false | true;;;d_Digitalimages
d_Video;Video?;Boolean;false | true;;;false
d_Audio;Audio?;Boolean;false | true;;;false
d_Semanticanalysis_2;Semanticanalysis_2?;Boolean;false | true;;;d_Audio
d_Emotionanalysis_2;Emotionanalysis_2?;Boolean;false | true;;;d_Audio
d_Multimediaanalysis_2;Multimediaanalysis_2?;Boolean;false | true;;;d_Audio
d_Publications;Publications?;Boolean;false | true;;;false
d_Generation_1;Generation_1?;Boolean;false | true;;;(false && d_Nonstructured)
d_Captured;Captured?;Boolean;false | true;;;d_Generation_1
d_Usergenerated;Usergenerated?;Boolean;false | true;;;d_Generation_1
d_Semistructured;Semistructured?;Boolean;false | true;;"if (d_Semistructured) {
d_Modality_3 = true;
}
";false
d_Modality_3;Modality_3?;Boolean;false | true;;;(false && d_Semistructured)
d_Modality_3_0;Choose your Modality_3?;Enumeration;JSON | XML | HTML;1:1;"if d_Modality_3_0.HTML {
d_HTML = true;
}
if !d_Modality_3_0.JSON {
d_JSON = false;
}
if d_Modality_3_0.XML {
d_XML = true;
}
if !d_Modality_3_0.HTML {
d_HTML = false;
}
if d_Modality_3_0.JSON {
d_JSON = true;
}
if !d_Modality_3_0.XML {
d_XML = false;
}
";d_Modality_3
d_XML;XML?;Boolean;false | true;;;false
d_HTML;HTML?;Boolean;false | true;;;false
d_JSON;JSON?;Boolean;false | true;;;false
d_Origin;Origin?;Boolean;false | true;;;d_Data
d_Webandsocialmedia;Webandsocialmedia?;Boolean;false | true;;"if (d_Webandsocialmedia) {
disAllow(d_Webandsocialmedia_0.None);
}
if !d_Webandsocialmedia {
d_Webandsocialmedia_0 = None;
}
if !d_Webandsocialmedia {
allow(d_Webandsocialmedia_0.None);
}
";d_Origin
