ID;Question;Type;Range;Cardinality;Constraint/Rule;Visible/relevant if
d_F_855936FAEF26;F_855936FAEF26?;Boolean;false | true;;;d_N_2085033141__F_C53EADCFF030
d_F_4A2AE60AD5C8;F_4A2AE60AD5C8?;Boolean;false | true;;;d_N_2085033141__F_C53EADCFF030
d_F_B64690EEA761;F_B64690EEA761?;Boolean;false | true;;;(false && d_N_2085033141__F_C53EADCFF030)
d_F_B64690EEA761_0;Choose your F_B64690EEA761?;Enumeration;F_03CF2237F5B4 | F_E4538BDAE3E5 | F_F9BA2DAA0151 | F_3492E3B73738;1:1;"if d_F_B64690EEA761_0.F_F9BA2DAA0151 {
d_F_F9BA2DAA0151 = true;
}
if d_F_B64690EEA761_0.F_3492E3B73738 {
d_F_3492E3B73738 = true;
}
if !d_F_B64690EEA761_0.F_3492E3B73738 {
d_F_3492E3B73738 = false;
}
if !d_F_B64690EEA761_0.F_03CF2237F5B4 {
d_F_03CF2237F5B4 = false;
}
if d_F_B64690EEA761_0.F_E4538BDAE3E5 {
d_F_E4538BDAE3E5 = true;
}
if d_F_B64690EEA761_0.F_03CF2237F5B4 {
d_F_03CF2237F5B4 = true;
}
if !d_F_B64690EEA761_0.F_E4538BDAE3E5 {
d_F_E4538BDAE3E5 = false;
}
if !d_F_B64690EEA761_0.F_F9BA2DAA0151 {
d_F_F9BA2DAA0151 = false;
}
";d_F_B64690EEA761
d_F_3492E3B73738;F_3492E3B73738?;Boolean;false | true;;;false
d_F_F9BA2DAA0151;F_F9BA2DAA0151?;Boolean;false | true;;;false
d_F_E4538BDAE3E5;F_E4538BDAE3E5?;Boolean;false | true;;;false
d_F_03CF2237F5B4;F_03CF2237F5B4?;Boolean;false | true;;;false
d_F_C0480197156A;F_C0480197156A?;Boolean;false | true;;;(false && d_N_2085033141__F_C53EADCFF030)
d_F_C0480197156A_0;Choose your F_C0480197156A?;Enumeration;F_3845A53AD626 | F_FD3F42551B89;1:1;"if !d_F_C0480197156A_0.F_FD3F42551B89 {
d_F_FD3F42551B89 = false;
}
if !d_F_C0480197156A_0.F_3845A53AD626 {
d_F_3845A53AD626 = false;
}
if d_F_C0480197156A_0.F_FD3F42551B89 {
d_F_FD3F42551B89 = true;
}
if d_F_C0480197156A_0.F_3845A53AD626 {
d_F_3845A53AD626 = true;
}
";d_F_C0480197156A
d_F_3845A53AD626;F_3845A53AD626?;Boolean;false | true;;;false
d_F_FD3F42551B89;F_FD3F42551B89?;Boolean;false | true;;;false
d_F_287D032B6EC5;F_287D032B6EC5?;Boolean;false | true;;;d_N_2085033141__F_C53EADCFF030
d_F_6B23DD86CE4C;F_6B23DD86CE4C?;Boolean;false | true;;"if (d_F_6B23DD86CE4C) {
d_F_287D032B6EC5 = true;
}
";d_N_2085033141__F_C53EADCFF030
d_F_79D5E5D38D9E;F_79D5E5D38D9E?;Boolean;false | true;;;(false && d_N_2085033141__F_C53EADCFF030)
d_F_79D5E5D38D9E_0;Choose your F_79D5E5D38D9E?;Enumeration;F_F28844194648 | F_858052CB77BC;1:1;"if !d_F_79D5E5D38D9E_0.F_858052CB77BC {
d_F_858052CB77BC = false;
}
if d_F_79D5E5D38D9E_0.F_858052CB77BC {
d_F_858052CB77BC = true;
}
if !d_F_79D5E5D38D9E_0.F_F28844194648 {
d_F_F28844194648 = false;
}
if d_F_79D5E5D38D9E_0.F_F28844194648 {
d_F_F28844194648 = true;
}
";d_F_79D5E5D38D9E
d_F_858052CB77BC;F_858052CB77BC?;Boolean;false | true;;;false
d_F_F28844194648;F_F28844194648?;Boolean;false | true;;;false
d_F_A4DBA109F980;F_A4DBA109F980?;Boolean;false | true;;;d_N_2085033141__F_C53EADCFF030
d_F_51D973A02FFE;F_51D973A02FFE?;Boolean;false | true;;;(false && d_N_2085033141__F_C53EADCFF030)
d_F_51D973A02FFE_0;Choose your F_51D973A02FFE?;Enumeration;F_A383BD152A8D | F_06332AB6A109;1:1;"if d_F_51D973A02FFE_0.F_06332AB6A109 {
d_F_06332AB6A109 = true;
}
if d_F_51D973A02FFE_0.F_A383BD152A8D {
d_F_A383BD152A8D = true;
}
if !d_F_51D973A02FFE_0.F_06332AB6A109 {
d_F_06332AB6A109 = false;
}
if !d_F_51D973A02FFE_0.F_A383BD152A8D {
d_F_A383BD152A8D = false;
}
";d_F_51D973A02FFE
d_F_A383BD152A8D;F_A383BD152A8D?;Boolean;false | true;;;false
d_F_06332AB6A109;F_06332AB6A109?;Boolean;false | true;;;false
d_F_DADF44403F84;F_DADF44403F84?;Boolean;false | true;;;(false && d_N_2085033141__F_C53EADCFF030)
d_F_DADF44403F84_0;Choose your F_DADF44403F84?;Enumeration;F_EFE3985F6C7C | F_20B9E5F3E04A | F_60E07652418D;1:1;"if d_F_DADF44403F84_0.F_60E07652418D {
d_F_60E07652418D = true;
}
if !d_F_DADF44403F84_0.F_60E07652418D {
d_F_60E07652418D = false;
}
if !d_F_DADF44403F84_0.F_20B9E5F3E04A {
d_F_20B9E5F3E04A = false;
}
if d_F_DADF44403F84_0.F_20B9E5F3E04A {
d_F_20B9E5F3E04A = true;
}
if !d_F_DADF44403F84_0.F_EFE3985F6C7C {
d_F_EFE3985F6C7C = false;
}
if d_F_DADF44403F84_0.F_EFE3985F6C7C {
d_F_EFE3985F6C7C = true;
}
";d_F_DADF44403F84
d_F_60E07652418D;F_60E07652418D?;Boolean;false | true;;;false
d_F_20B9E5F3E04A;F_20B9E5F3E04A?;Boolean;false | true;;;false
d_F_EFE3985F6C7C;F_EFE3985F6C7C?;Boolean;false | true;;;false
d_F_526F7D62FBA8;F_526F7D62FBA8?;Boolean;false | true;;;d_N_2085033141__F_C53EADCFF030
d_F_D569C514A0C8;F_D569C514A0C8?;Boolean;false | true;;;d_N_2085033141__F_C53EADCFF030
d_F_FF3669142FEA;F_FF3669142FEA?;Boolean;false | true;;;d_N_2085033141__F_C53EADCFF030
d_F_4D62C8300448;F_4D62C8300448?;Boolean;false | true;;;d_N_2085033141__F_C53EADCFF030
d_F_A1925E47AA14;F_A1925E47AA14?;Boolean;false | true;;;d_N_2085033141__F_C53EADCFF030
d_F_64F0087B5BE3;F_64F0087B5BE3?;Boolean;false | true;;;(false && d_N_2085033141__F_C53EADCFF030)
d_F_64F0087B5BE3_0;Choose your F_64F0087B5BE3?;Enumeration;F_20E5E7423E5F | F_CCBC584DB142 | F_DC7B8C94F1D5 | F_C96880810DF0 | F_7199368ACC22 | F_C5935963CA59 | F_3BDF4632F2F7 | F_721118D54046;1:8;"if d_F_64F0087B5BE3_0.F_C5935963CA59 {
d_F_C5935963CA59 = true;
}
if d_F_64F0087B5BE3_0.F_DC7B8C94F1D5 {
d_F_DC7B8C94F1D5 = true;
}
if d_F_64F0087B5BE3_0.F_3BDF4632F2F7 {
d_F_3BDF4632F2F7 = true;
}
if d_F_64F0087B5BE3_0.F_7199368ACC22 {
d_F_7199368ACC22 = true;
}
if d_F_64F0087B5BE3_0.F_721118D54046 {
d_F_721118D54046 = true;
}
if d_F_64F0087B5BE3_0.F_C96880810DF0 {
d_F_C96880810DF0 = true;
}
if d_F_64F0087B5BE3_0.F_CCBC584DB142 {
d_F_CCBC584DB142 = true;
}
if d_F_64F0087B5BE3_0.F_20E5E7423E5F {
d_F_20E5E7423E5F = true;
}
";d_F_64F0087B5BE3
d_F_C96880810DF0;F_C96880810DF0?;Boolean;false | true;;;false
d_F_721118D54046;F_721118D54046?;Boolean;false | true;;;false
d_F_CCBC584DB142;F_CCBC584DB142?;Boolean;false | true;;;false
d_F_3BDF4632F2F7;F_3BDF4632F2F7?;Boolean;false | true;;;false
d_F_20E5E7423E5F;F_20E5E7423E5F?;Boolean;false | true;;;false
d_F_C5935963CA59;F_C5935963CA59?;Boolean;false | true;;;false
d_F_DC7B8C94F1D5;F_DC7B8C94F1D5?;Boolean;false | true;;;false
d_F_7199368ACC22;F_7199368ACC22?;Boolean;false | true;;;false
d_F_FB47442FE52C;F_FB47442FE52C?;Boolean;false | true;;;d_N_2085033141__F_C53EADCFF030
d_F_0B84D49D94BE;F_0B84D49D94BE?;Boolean;false | true;;;d_N_2085033141__F_C53EADCFF030
d_F_FF5611743062;F_FF5611743062?;Boolean;false | true;;;(false && d_N_2085033141__F_C53EADCFF030)
d_F_FF5611743062_0;Choose your F_FF5611743062?;Enumeration;F_8A508AB4AB17 | F_65C1A78CCAD2;1:1;"if !d_F_FF5611743062_0.F_65C1A78CCAD2 {
d_F_65C1A78CCAD2 = false;
}
if d_F_FF5611743062_0.F_65C1A78CCAD2 {
d_F_65C1A78CCAD2 = true;
}
if d_F_FF5611743062_0.F_8A508AB4AB17 {
d_F_8A508AB4AB17 = true;
}
if !d_F_FF5611743062_0.F_8A508AB4AB17 {
d_F_8A508AB4AB17 = false;
}
";d_F_FF5611743062
d_F_65C1A78CCAD2;F_65C1A78CCAD2?;Boolean;false | true;;;false
d_F_8A508AB4AB17;F_8A508AB4AB17?;Boolean;false | true;;;false
d_F_EBCD78F79A1F;F_EBCD78F79A1F?;Boolean;false | true;;;(false && d_N_2085033141__F_C53EADCFF030)
d_F_EBCD78F79A1F_0;Choose your F_EBCD78F79A1F?;Enumeration;F_6A34135FBEEC | F_6E65D47C9F0E | F_DB9387F09C67 | F_DBAD487B8675 | F_947BCDF907A4 | F_0CD53D18FFF0 | F_DD7B5CBBE67A | F_CDCD268221FD | F_FC199E3AE2D4 | F_C966D20AE227;1:1;"if !d_F_EBCD78F79A1F_0.F_DBAD487B8675 {
d_F_DBAD487B8675 = false;
}
if d_F_EBCD78F79A1F_0.F_947BCDF907A4 {
d_F_947BCDF907A4 = true;
}
if !d_F_EBCD78F79A1F_0.F_6A34135FBEEC {
d_F_6A34135FBEEC = false;
}
if d_F_EBCD78F79A1F_0.F_DBAD487B8675 {
d_F_DBAD487B8675 = true;
}
if !d_F_EBCD78F79A1F_0.F_0CD53D18FFF0 {
d_F_0CD53D18FFF0 = false;
}
if d_F_EBCD78F79A1F_0.F_C966D20AE227 {
d_F_C966D20AE227 = true;
}
if d_F_EBCD78F79A1F_0.F_0CD53D18FFF0 {
d_F_0CD53D18FFF0 = true;
}
if !d_F_EBCD78F79A1F_0.F_C966D20AE227 {
d_F_C966D20AE227 = false;
}
if !d_F_EBCD78F79A1F_0.F_CDCD268221FD {
d_F_CDCD268221FD = false;
}
if d_F_EBCD78F79A1F_0.F_DB9387F09C67 {
d_F_DB9387F09C67 = true;
}
if !d_F_EBCD78F79A1F_0.F_DB9387F09C67 {
d_F_DB9387F09C67 = false;
}
if d_F_EBCD78F79A1F_0.F_DD7B5CBBE67A {
d_F_DD7B5CBBE67A = true;
}
if !d_F_EBCD78F79A1F_0.F_FC199E3AE2D4 {
d_F_FC199E3AE2D4 = false;
}
if !d_F_EBCD78F79A1F_0.F_DD7B5CBBE67A {
d_F_DD7B5CBBE67A = false;
}
if d_F_EBCD78F79A1F_0.F_FC199E3AE2D4 {
d_F_FC199E3AE2D4 = true;
}
if d_F_EBCD78F79A1F_0.F_6A34135FBEEC {
d_F_6A34135FBEEC = true;
}
if d_F_EBCD78F79A1F_0.F_6E65D47C9F0E {
d_F_6E65D47C9F0E = true;
}
if !d_F_EBCD78F79A1F_0.F_6E65D47C9F0E {
d_F_6E65D47C9F0E = false;
}
if d_F_EBCD78F79A1F_0.F_CDCD268221FD {
d_F_CDCD268221FD = true;
}
if !d_F_EBCD78F79A1F_0.F_947BCDF907A4 {
d_F_947BCDF907A4 = false;
}
";d_F_EBCD78F79A1F
